funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
The Ahmanson Foundation,2024,990-PF-XV,PERFORMING ARTS CTR OF LA COUNTY,,LOS ANGELES,CA,30000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OUR BIG KITCHEN LOS ANGELES,,LOS ANGELES,CA,28100,,,FOR ACQUISITION OF A TILT SKILLET,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GODS PANTRY,,POMONA,CA,28000,,,TOWARD INSTALLATION OF SOLAR PANELS FOR THE TRANSITIONAL HOME,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,AMERICA ON TECH INC,,LOS ANGELES,CA,27500,,,FOR TECHNOLOGY AND SOFTWARE FOR THE LOS ANGELES PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,NEW MUSICALS INC,,NORTH HOLLYWOOD,CA,27200,,,TOWARD TECHNOLOGY UPGRADES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MAKE GOOD INC,,LOS ANGELES,CA,27000,,,TOWARD CREATION OF A BOOK NOOK AT MAGNOLIA SCIENCE ACADEMY #4,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES POVERTY DEPARTMENT,,LOS ANGELES,CA,26300,,,FOR ACQUISITION OF UPGRADED ARCHIVE TECHNOLOGY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,AMERICAN FRIENDS OF THE HEBREW UNIV,,LOS ANGELES,CA,25000,,,TOWARD THE ENDOWMENT FUND FOR TUMOR IMMUNOLOGY RESEARCH AT THE LAUTENBERG CENTER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ARROYOS & FOOTHILLS CONSERVANCY,,PASADENA,CA,25000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CALIFORNIA INSTITUTE OF THE ARTS,,VALENCIA,CA,25000,,,TOWARD GENERAL SUPPORT FOR THE HERB ALPERT SCHOOL OF MUSIC,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CENTER THEATRE GROUP OF LOS ANGELES,,LOS ANGELES,CA,25000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHILDRENS HOSPITAL LOS ANGELES,,LOS ANGELES,CA,25000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FRIENDS OF PILGRIM SCHOOL,,LOS ANGELES,CA,25000,,,"TOWARD THE ARTISTS IN RESIDENCE PROGRAM, 2024-25",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,INEVITABLE FOUNDATION,,WEST HOLLYWOOD,CA,25000,,,TOWARD THE PLANNING STUDY TO CONSTRUCT THE INEVITABLE STAGES CAMPUS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LINCOLN HEIGHTS TUTORIAL PROGRAM,,LOS ANGELES,CA,25000,,,"TOWARD MATERIALS, SUPPLIES, AND GENERAL SUPPORT",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOYOLA MARYMOUNT UNIVERSITY,,LOS ANGELES,CA,25000,,,TOWARD THE LEGAL CLINIC PROGRAM AT THE LAW SCHOOL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MEND-MEET EACH NEED WITH DIGNITY,,PACOIMA,CA,25000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OSBORNE HEAD AND NECK FOUNDATION,,LOS ANGELES,CA,25000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PACIFIC OPERA PROJECT INCORPORATED,,LOS ANGELES,CA,25000,,,TOWARD CAPACITY BUILDING,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PRESIDENT & FELLOWS OF HARVARD COLL,,CAMBRIDGE,MA,25000,,,TOWARD GENERAL SUPPORT OF HARVARD BELFER CENTER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PROJECT INVENT,,SAN FRANCISCO,CA,25000,,,TOWARD TECHNOLOGY KITS FOR STUDENTS IN LOS ANGELES COUNTY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,READING IS FUNDAMENTAL OF SO CA,,LOS ANGELES,CA,25000,,,TOWARD ACQUISITION OF BOOKS FOR THE MOTIVATIONAL READING PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,REDONDO BEACH EDUCATIONAL FDN,,REDONDO BEACH,CA,25000,,,TOWARD GENERAL SUPPORT FOR BEACH CITIES ROBOTICS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ST JAMES EPISCOPAL CHURCH A CORP,,LOS ANGELES,CA,25000,,,TOWARD THE INTERNATIONAL ORGAN LAUREATES PROGRAM FOR 2024-25,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ST TIMOTHY CATHOLIC CHURCH,,LOS ANGELES,CA,25000,,,TOWARD NEW CLASSROOM PROJECTORS AND WIFI UPGRADES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THACHER SCHOOL INC,,OJAI,CA,25000,,,TOWARD SCHOLARSHIPS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE COLBURN SCHOOL,,LOS ANGELES,CA,25000,,,TOWARD THE KEAN/MAYMAN COMMUNITY SCHOOL SCHOLARSHIP FUND,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,25000,,,TOWARD MEN'S GOLF,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNION STATION HOMELESS SERVICES,,PASADENA,CA,25000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,25000,,,TOWARD PROGRAMMATIC SUPPORT AT THE DISCRETION OF THE PRESIDENT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,DOWNTOWN WOMENS CENTER,,LOS ANGELES,CA,24500,,,TOWARD TEMPORARY RELOCATION OF SELECT SUPPORTIVE HOUSING RESIDENTS DURING REPAIR OF ELEVATOR,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PS SCIENCE,,INGLEWOOD,CA,23500,,,FOR HVAC INSTALLATION,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ROME INSTITUTE OF LIBERAL ARTS INC,,SAN FRANCISCO,CA,23250,,,TOWARD SCHOLARSHIPS FOR FIVE ST. JOHN'S COLLEGE STUDENTS TO ATTEND THE 2024 RILA PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,YOUTH SCIENCE CENTER,,HACIENDA HEIGHTS,CA,23200,,,FOR UPGRADED TECHNOLOGY AND EQUIPMENT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COLLEGE ACCESS PARTNERSHIP INC,,MONTROSE,CA,23000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THEATRE WEST INC,,LOS ANGELES,CA,23000,,,TOWARD NEW STAGE AND LOBBY CURTAINS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,20500,,,TOWARD ACQUISITION OF LAPTOPS AND EQUIPMENT FOR STAFF,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ASCAP FOUNDATION,,NEW YORK,NY,20000,,,TOWARD THE CHILDREN WILL LISTEN PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FRIENDS OF PILGRIM SCHOOL,,LOS ANGELES,CA,20000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES POLICE FOUNDATION,,LOS ANGELES,CA,20000,,,TOWARD LEADS TRAINING,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOYOLA HIGH SCHOOL OF LOS ANGELES,,LOS ANGELES,CA,20000,,,TOWARD THE FIRST GEN TEST PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOYOLA MARYMOUNT UNIVERSITY,,LOS ANGELES,CA,20000,,,TOWARD GENERAL SUPPORT OF THE LAW SCHOOL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PEPPERDINE UNIVERSITY,,MALIBU,CA,20000,,,TOWARD GENERAL SUPPORT OF THE LAW SCHOOL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,POLYTECHNIC SCHOOL,,PASADENA,CA,20000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,RED HEN PRESS INC,,PASADENA,CA,20000,,,"TOWARD THE WRITING IN THE SCHOOLS PROGRAM, 2024-2025",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,20000,,,"TOWARD THE PREMIERE PERFORMANCE OF ""IN THE FOOTSTEPS OF ST. DEMETRIOS""",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,20000,,,TOWARD GENERAL SUPPORT OF THE CHICANO STUDIES RESEARCH CENTER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,20000,,,TOWARD SCHOLARSHIPS FOR LIBRARIANS PARTICIPATING IN THE 2024 CALIFORNIA RARE BOOK SCHOOL PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COMBINED ARMS,,HOUSTON,TX,18000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNION STATION HOMELESS SERVICES,,PASADENA,CA,16750,,,TOWARD PRIMARY NEEDS FOR WOMEN AND THEIR CHILDREN,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HILLSIDE SCHOOL AND LEARNING CENTER,,LA CANADA,CA,15200,,,FOR NEW FLOORING AND WINDOW BLINDS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,A NOISE WITHIN,,PASADENA,CA,15000,,,TOWARD PROGRAMMATIC SUPPORT AT THE DISCRETION OF THE CO-FOUNDERS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ELEVATE YOUR G A M E,,COMPTON,CA,15000,,,TOWARD THE MENTORING PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GREATER LOS ANGELES ZOO ASSOCIATION,,LOS ANGELES,CA,15000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GROWINGGREAT,,MANHATTAN BEACH,CA,15000,,,TOWARD MATERIALS AND SUPPLIES FOR THE GARDENING PROGRAM AT 5 LAUSD EARLY EDUCATION CENTERS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HENRY E HUNTINGTON LIB & ART GAL,,SAN MARINO,CA,15000,,,TOWARD GENERAL SUPPORT OF THE GARDENS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HNBA VIA-VISION IN ACTION-FUND,,WASHINGTON,DC,15000,,,TOWARD SCHOLARSHIPS FOR HISPANIC LAW STUDENTS ATTENDING LAW SCHOOL IN SOUTHERN CALIFORNIA,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MEND-MEET EACH NEED WITH DIGNITY,,PACOIMA,CA,15000,,,TOWARD THE FAMILY SUPPORT PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MEXICAN AMERICAN BAR FOUNDATION,,LOS ANGELES,CA,15000,,,TOWARD THE SCHOLARSHIP FUND,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OJAI PLAYWRIGHTS CONFERENCE,,CULVER CITY,CA,15000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE INDEPENDENT SHAKESPEARE CO INC,,LOS ANGELES,CA,15000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,14500,,,TOWARD TECHNOLOGY AND SOFTWARE,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,13300,,,TOWARD EQUIPPING THE NEW ARTS GARDEN PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ANGELES CHORALE,,PASADENA,CA,11300,,,FOR TECHNOLOGY UPGRADES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HELIX COLLECTIVE,,WEST HOLLYWOOD,CA,10700,,,FOR TECHNOLOGY AND EQUIPMENT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ASSISTANCE LEAGUE OF LOS ANGELES,,LOS ANGELES,CA,10000,,,TOWARD OPERATION SCHOOL BELL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,BOYS REPUBLIC,,CHINO HILLS,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CALIFORNIA COMMUNITY FOUNDATION,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT FOR LA PARTNERSHIP FOR EARLY CHILDHOOD INVESTMENT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CALIFORNIA INSTITUTE OF TECHNOLOGY,,PASADENA,CA,10000,,,TOWARD THE ROTHENBERG INNOVATION INITIATIVE,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CENTRAL PRESBYTERIAN CHURCH,,NEW YORK,CA,10000,,,TOWARD THE CHURCH'S EXTERIOR LIGHTING PROJECT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHALK REPERTORY THEATRE,,LOS ANGELES,CA,10000,,,FOR INFRASTRUCTURE IMPROVEMENTS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CHURCH OF ST PHILIP THE APOSTLE,,PASADENA,CA,10000,,,TOWARD THE MUSIC PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,DESCANSO GARDENS FOUNDATION,,LA CANADA FLINTRIDGE,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,DIGNITY COMMUNITY CARE,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT FOR HOPE STREET FAMILY CENTER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,DOLORES MISSION SCHOOL,,LOS ANGELES,CA,10000,,,TOWARD THE ADOPT-A-STUDENT PROGRAM,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,EMANATE HEALTH FOUNDATION,,COVINA,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,FRIENDS OF PILGRIM SCHOOL,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GREATER NEW MORNINGS STAR BAPTIST,,LOS ANGELES,CA,10000,,,TOWARD STORAGE UNITS FOR FOOD PANTRY EXPANSION,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HOLLYWOOD JUDO DOJO INC,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HOSPITALLER FOUNDATION OF CA,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT OF ST. JOHN OF GOD RETIREMENT CENTER,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,INNER-CITY ARTS,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT IN HONOR OF THE 35TH ANNIVERSARY GALA,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,INTERNATIONAL GUIDING EYES INC,,SYLMAR,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LA FAMILY HOUSING CORPORATION,,NORTH HOLLYWOOD,CA,10000,,,TOWARD PRIORITY NEEDS AT THE DISCRETION OF THE DIRECTOR,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LANGE FOUNDATION,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES BROTHERHOOD CRUSADE,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES MASTER CHORALE ASSN,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES POLICE RESERVE FDN,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT ON THE OCCASION OF THE 2024 TWICE A CITIZEN EVENT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOS ANGELES POLICE RESERVE FDN,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,TEAM PRIME TIME INC,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,TEAM RUBICON,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT OF THE LAB SCHOOL ON THE OCCASION OF THE ARTS PARTY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,USA WEST PROVINCE SOCIETY OF JESUS,,LOS GATOS,CA,10000,,,TOWARD THE JESUIT INITIATIVE TO ALLEVIATE POVERTY,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,VERBUM DEI JESUIT HIGH SCHOOL,,LOS ANGELES,CA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WESTMORELAND MUSEUM OF ART,,GREENSBURG,PA,10000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,WILDWOOD SCHOOL INC,,LOS ANGELES,CA,10000,,,TOWARD TUITION ASSISTANCE,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,YALE UNIVERSITY,,NEW HAVEN,CT,10000,,,TOWARD YALE GRADUATE SCHOOL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CROSSROADS SCHOOL,,ST LOUIS,MO,7400,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MUSE-IQUE,,PASADENA,CA,7000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,COUNCIL ON LEGAL EDUCATION OPP,,ALEXANDRIA,VA,5500,,,TOWARD GENERAL SUPPORT OF SOUTHERN CALIFORNIA PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,ASSISTANCE LEAGUE OF LOS ANGELES,,LOS ANGELES,CA,5000,,,TOWARD OPERATION SCHOOL BELL,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,CROSSROADS SCHOOL,,ST LOUIS,MO,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,EVERYBODY DANCE LA,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT IN MEMORY OF MINDY JONES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,GEORGE STEVENS ACADEMY,,BLUE HILL,ME,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,HOLLENBECK POLICE BUSINESS COUNCIL,,LOS ANGELES,CA,5000,,,TOWARD THE MIRACLE ON 1ST STREET TOY GIVEAWAY 2023,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LA SALLE HIGH SCHOOL OF PASADENA,,PASADENA,CA,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,LOYOLA MARYMOUNT UNIVERSITY,,LOS ANGELES,CA,5000,,,"TOWARD GENERAL OPERATING SUPPORT FOR THE CHAPLAIN'S OFFICE OF THE LAW SCHOOL, DOWNTOWN CAMPUS",https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,MEXICAN AMER LEG DEF & EDU FD,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT ON THE OCCASION OF THE LOS ANGELES ANNUAL AWARDS GALA,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,OUR SAV PAR & USC CARUSO CTR,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PROYECTO PASTORAL,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,PUENTE LEARNING CENTER,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT IN MEMORY OF MINDY JONES,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,SALESIAN FAMILY YOUTH CENTER,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
The Ahmanson Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,5000,,,TOWARD GENERAL SUPPORT,https://projects.propublica.org/nonprofits/full_text/202532549349101503/IRS990PF
