funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Health Net Fnd Inc,04-3804600,Pepper Pike,OH,18000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Hilarity for Charity,82-2316072,Beverly Hills,CA,18000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jewish Federations of North America Inc,13-1624240,New York,NY,18000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Shmira Public Safety,92-0830334,LA,CA,18000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Yeshivas Lekach Tov Inc,81-3230302,Lakewood,NJ,18000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Midwest Campers Inc,34-0897622,Cleveland,OH,17800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Community Torah Centers Synagogue,11-2652248,New York,NY,17600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Geffen Playhouse Inc,95-4492653,LA,CA,17600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Adamah Inc,43-2080719,Reisterstown,MD,17500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Edward Charles Fnd,26-4245043,Beverly Hills,CA,17500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Netivot Shalom,20-0115170,Teaneck,NJ,17500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Torah Day School of Dallas,16-1626550,Dallas,TX,17500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,National Film Preserve Ltd,23-7426302,Berkeley,CA,17450,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Pancreatic Cancer Action Network Inc,33-0841281,Manhattan Beach,CA,17400,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Moving Traditions,34-2015014,Elkins Park,PA,17250,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Make A Wish Fnd of Greater Los Angeles,95-4107024,LA,CA,17200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Tzedakah Fund,51-0172815,LA,CA,17200,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Temple Beth Hillel,95-1765175,Valley Village,CA,17180,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Alzheimer's Disease & Related Disorders Assoc,13-3039601,Washington,DC,17150,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Judicial Watch Inc,52-1885088,Washington,DC,17050,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Just One Chesed,47-5615860,Harwood Heights,IL,17000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jewish Healing and Hospice Center of Los Angeles,51-0582912,LA,CA,16910,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Accelerate Change,82-3400062,Boston,MA,16750,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Beth El Synagogue,33-0024310,Long Beach,CA,16500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,ALS Therapy Development Fnd,04-3462719,Watertown,MA,16000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Wild Horse Preservation Campaign,47-4016989,Davis,CA,16000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bais Yaakov High School of Lakewood Inc,22-3402589,Lakewood,NJ,16000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Beverly Hills Jewish Community,27-2454499,Beverly Hills,CA,16000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Sun Valley Writers Conference Inc,82-0496196,Ketchum,ID,16000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Torah Institute of Los Angeles,47-4959877,LA,CA,16000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Israel Guide Dog Center for the Blind,23-2519029,Warrington,PA,15970,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jews For Judaism International Inc,95-4040781,LA,CA,15920,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Union of Concerned Scientists Inc,04-2535767,Cambridge,MA,15900,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Aspen Youth Center,74-2554280,Aspen,CO,15800,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Los Angeles Police Fnd,95-4700442,LA,CA,15750,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Mogen David,95-1904064,LA,CA,15700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Spivak Educational Center Inc,81-0981398,LA,CA,15700,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,UNICEF USA,13-1760110,LA,CA,15600,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,People Assisting the Homeless (PATH),95-3950196,LA,CA,15500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Theatre Dybbuk,82-3038563,LA,CA,15500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Yeshiva Gedolah of Brick Inc,26-2956884,Lakewood,NJ,15500,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Hatzolah of Los Angeles,20-4555989,LA,CA,15440,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Congregation Talmud Torah Adereth El,13-5621992,New York,NY,15400,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Migdal Oz,81-5177242,Brooklyn,NY,15100,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,A Noise Within,95-4443878,Pasadena,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,American Geophysical Union,52-0955532,Washington,DC,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Big Brothers Big Sisters of the Bay Area,23-7108045,Oakland,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Bnos Menachem Inc,11-3612050,Brooklyn,NY,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Breast Cancer Research Fnd Inc,13-3727250,New York,NY,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Breed Street Shul Project Inc,95-4828764,Burbank,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Carnegie Endowment for International Peace,13-0552040,Washington,DC,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,College Match,93-1388375,LA,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Doe Fund Inc,13-3412540,New York,NY,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Fashion Trust US,92-3328644,Houston,TX,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Fractured Atlas Inc,11-3451703,Hartsdale,NY,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Healthy Room Project Corporation,87-4421434,Beverly Hills,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,High Mountain Institute Inc,84-1306470,Leadville,CO,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Jewish Virginia Beach,88-2862879,Virginia Beach,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Lovebugs Rescue,27-1698561,Corona del Mar,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Marine Corps-Law Enforcement Fnd Inc,22-3357410,Tuckahoe,NY,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Moisdos Sanz - Stropkov,11-2795573,Brooklyn,NY,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
Jewish Community Fdn Of The Jewish Federation Council Of Greater La,2024,990-SchI,Oaks Christian School,95-4656912,Westlake Village,CA,15000,,,general support,https://projects.propublica.org/nonprofits/full_text/202533199349302138/IRS990ScheduleI
