funder,tax_year,schedule,recipient,recipient_ein,city,state,amount,amount_noncash,noncash_desc,purpose,source
The Annenberg Foundation,2024,990-PF-XV,THE WALLIS ANNENBERG LEGACY FOUNDATION,,PLAYA VISTA,CA,11603575,,,CHARITABLE MISSION AND PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NATIONAL WILDLIFE FEDERATION,,RESTON,VA,4000000,,,WILDLIFE CROSSING INITIATIVE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,PHILADELPHIA ORCHESTRA ASSOCIATION,,PHILADELPHIA,PA,2680404,,,"ARTISTIC ENDEAVORS FUND, TOURING FUND, ED FUND AND TECH FUND",https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ANIMAL WELLNESS FOUNDATION,,MARINA DEL REY,CA,2200000,,,DESIGN AND OPERATION OF THE DOG BLESS YOU DOGGY DAY CARE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WALLIS ANNENBERG CENTER FOR THE PERFORMING ARTS,,BEVERLY HILLS,CA,1428572,,,THE WALLIS ARRIVES: A COMPREHENSIVE CAMPAIGN,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,FALLEN JOURNALISTS MEMORIAL FOUNDATION,,VIENNA,VA,1300000,,,FALLEN JOURNALISTS MEMORIAL,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CEDARS-SINAI MEDICAL CENTER,,LOS ANGELES,CA,1166667,,,WOMEN'S LUNG CANCER INITIATIVE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BROWN UNIVERSITY OF PROVIDENCE,,PROVIDENCE,RI,833333,,,LINDEMANN PERFORMING ARTS CENTER AT BROWN UNIVERSITY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES OPERA COMPANY,,LOS ANGELES,CA,750000,,,GENERAL PRODUCTION BUDGET,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UTAH FILM CENTER DBA SALT LAKE CITY FILM CENTER AND,,SALT LAKE CITY,UT,700000,,,TO SUPPORT THE 5TH EPISODE OF SOCIAL STUDIES,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,GORILLA REHABILITATION AND CONSERVATION EDUCATION CENTER INC,,NIWOT,CO,425000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,KATMAI CONSERVANCY,,ANCHORAGE,AK,402000,,,OTIS FUND 2024,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CASAPO,,LOS ANGELES,CA,351000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,DREAMYARD PROJECT INC,,BRONX,NY,350000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MUSEUM ASSOCIATES,,LOS ANGELES,CA,340000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BREAST CANCER RESEARCH FOUNDATION INC,,NEW YORK,NY,333334,,,WOMENS CANCER RESEARCH FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CEDARS-SINAI MEDICAL CENTER,,LOS ANGELES,CA,333333,,,NEUROLOGY PROJECT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CITIZENS OF THE WORLD CHARTER SCHOOLS - LOS ANGELES,,LOS ANGELES,CA,333333,,,CWC SILVER LAKE MIDDLE SCHOOL CAPITAL CAMPAIGN,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CONSERVATION INTERNATIONAL FOUNDATION,,ARLINGTON,VA,300000,,,GENERAL OPERATIONS RAJA AMPAT AND RESHARK PROGRAMS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ORANGUTAN FOUNDATION INTERNATIONAL,,LOS ANGELES,CA,300000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,CLOONEY FOUNDATION FOR JUSTICE,,NEW YORK,NY,250000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,DUKE UNIVERSITY,,DURHAM,NC,250000,,,JOEL FLEISCHMAN PROFESSORSHIP FUND IN THE SANFORD SCHOOL,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,EAST COAST ASSISTANCE DOGS INC,,TORRINGTON,CT,250000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,EVERYTOWN FOR GUN SAFETY SUPPORT FUND INC,,NEW YORK,NY,250000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,NATIONAL AUDUBON SOCIETY INC,,NEW YORK,NY,250000,,,SEABIRD INSTITUTE AND ROWE SANCTUARY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,POLAR BEARS INTERNATIONAL,,BOZEMAN,MT,250000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,250000,,,SOCIOEMOTIONAL BENEFITS OF OPERA CHOIR FOR CHILDREN STUDY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ENSEMBLE LES TALENS LYRIQUES,,PARIS,,221360,,,THE 2024- 2025 SEASON OF THE ENSEMBLE LES TALENS LYRIQUES,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,ACTORS GANG INC,,CULVER CITY,CA,200000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,DEMOCRACY NOW PRODUCTIONS INC,,NEW YORK,NY,200000,,,ADVOCACY WORK RELATED TO PROGRAMMING AREAS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,DIA CENTER FOR THE ARTS INC,,NEW YORK,NY,200000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,HOLOCAUST MUSEUM LA,,LOS ANGELES,CA,200000,,,GROW ROOFTOP GARDEN A FEATURE OF BUILDING TRUTH,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,KATMAI CONSERVANCY,,ANCHORAGE,AK,200000,,,GENERAL OPERATING SUPPORT AND THE OTIS FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,LOS ANGELES URBAN LEAGUE,,LOS ANGELES,CA,200000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MEDIA MATTERS FOR AMERICA,,WASHINGTON,DC,200000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,METROPOLITAN OPERA ASSOCIATION INC,,NEW YORK,NY,200000,,,SATURDAY MATINEE RADIO BROADCASTS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MPALA RESEARCH CENTRE,,NANYUKI,,200000,,,CHARITABLE MISSIONS AND PROGRAMMING OF THE MRC,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WALLIS ANNENBERG CENTER FOR THE PERFORMING ARTS,,BEVERLY HILLS,CA,200000,,,GROW @ THE WALLIS EDUCATION,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,175000,,,INCLUSION ACROSS THE LIFESPAN PROJECT AT USC ANNENBERG,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,166666,,,CENTER FOR EAST-WEST MEDICINE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AMERICAN FRIENDS OF THE PARIS OPERA AND BALLET,,NEW YORK,NY,162514,,,PARIS OPERA JUNIOR COMPANY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,160000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MAUI UNITED WAY INC,,WAILUKU,HI,156000,,,RECOMMENDS SUPPORT FOR MAUI BIOREMEDIATION GROUP,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,COMMUNITY PARTNERS,,LOS ANGELES,CA,155000,,,LOS ANGELES COUNTY OFFICE OF FOOD EQUITY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,RAPTOR RESOURCE PROJECT,,DECORAH,IA,150000,,,GENERAL OPERATING SUPPORT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE ASPEN INSTITUTE INC,,WASHINGTON,DC,150000,,,ASPEN IDEAS FESTIVAL,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WOMEN MAKE MOVIES INC,,NEW YORK,NY,150000,,,ACTING LIKE WOMEN PROJECT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,WORLD MONUMENTS FUND INC,,NEW YORK,NY,133334,,,GOS AND PRESERVATION EFFORTS IN BEARS EARS NATIONAL MONUMENT,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,AMERICAN FRIENDS OF THE NATIONAL GALLERY LONDON INC,,NEW YORK,NY,128309,,,TO SUPPORT THE DIRECTOR'S CIRCLE,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE UCLA FOUNDATION,,LOS ANGELES,CA,127800,,,SALARY FOR THE COMMUNITY LIAISON OF THE WLI,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,BARNARD COLLEGE,,NEW YORK,NY,125500,,,GROW ANNENBERG SCHOLARSHIP FUND AND GROW ANNENBERG ARTS INTERNSHIP FUND,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,STANFORD UNIVERSITY,,STANFORD,CA,125000,,,STANFORD CENTER ON LONGEVITY,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE ACTORS' FUND OF AMERICA,,NEW YORK,NY,125000,,,SUPPORT BRIDGE BETWEEN CICELY TYSON AND RITA MORENO BUILDINGS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,THE MAPLE COUNSELING CENTER,,LOS ANGELES,CA,125000,,,BRISKIN/WILDER CENTER FELLOWS,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,UNIVERSITY OF SOUTHERN CALIFORNIA,,LOS ANGELES,CA,125000,,,THIRD SPACE THINKING,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
The Annenberg Foundation,2024,990-PF-XV,MYRIAD USA INC,,NEW YORK,NY,113227,,,RECOMMENDS THAT GRANTS FUNDS BE USED TO SUPPORT OPERA FUOCO.,https://projects.propublica.org/nonprofits/full_text/202543219349108909/IRS990PF
